GEOID,YEAR,IncomeG,RentG,HHs
13121004900,2017,Low Income,Med Burden,20
13121004900,2017,Med Income,High Burden,0
13121004900,2017,Med Income,Low Burden,22
13121004900,2017,Med Income,Med Burden,19
13121005000,2014,High Income,High Burden,0
13121005000,2014,High Income,Low Burden,74
13121005000,2014,High Income,Med Burden,0
13121005000,2014,Low Income,High Burden,72
13121005000,2014,Low Income,Low Burden,23
13121005000,2014,Low Income,Med Burden,43
13121005000,2014,Med Income,High Burden,0
13121005000,2014,Med Income,Low Burden,77
13121005000,2014,Med Income,Med Burden,58
13121005000,2015,High Income,High Burden,0
13121005000,2015,High Income,Low Burden,87
13121005000,2015,High Income,Med Burden,0
13121005000,2015,Low Income,High Burden,80
13121005000,2015,Low Income,Low Burden,12
13121005000,2015,Low Income,Med Burden,45
13121005000,2015,Med Income,High Burden,0
13121005000,2015,Med Income,Low Burden,90
13121005000,2015,Med Income,Med Burden,57
13121005000,2016,High Income,High Burden,0
13121005000,2016,High Income,Low Burden,64
13121005000,2016,High Income,Med Burden,0
13121005000,2016,Low Income,High Burden,77
13121005000,2016,Low Income,Low Burden,14
13121005000,2016,Low Income,Med Burden,62
13121005000,2016,Med Income,High Burden,0
13121005000,2016,Med Income,Low Burden,88
13121005000,2016,Med Income,Med Burden,62
13121005000,2017,High Income,High Burden,0
13121005000,2017,High Income,Low Burden,85
13121005000,2017,High Income,Med Burden,0
13121005000,2017,Low Income,High Burden,32
13121005000,2017,Low Income,Low Burden,15
13121005000,2017,Low Income,Med Burden,68
13121005000,2017,Med Income,High Burden,0
13121005000,2017,Med Income,Low Burden,72
13121005000,2017,Med Income,Med Burden,42
13121005200,2014,High Income,High Burden,0
13121005200,2014,High Income,Low Burden,271
13121005200,2014,High Income,Med Burden,0
13121005200,2014,Low Income,High Burden,143
13121005200,2014,Low Income,Low Burden,18
13121005200,2014,Low Income,Med Burden,0
13121005200,2014,Med Income,High Burden,0
13121005200,2014,Med Income,Low Burden,69
13121005200,2014,Med Income,Med Burden,102
13121005200,2015,High Income,High Burden,0
13121005200,2015,High Income,Low Burden,391
13121005200,2015,High Income,Med Burden,0
13121005200,2015,Low Income,High Burden,157
13121005200,2015,Low Income,Low Burden,16
13121005200,2015,Low Income,Med Burden,0
13121005200,2015,Med Income,High Burden,0
13121005200,2015,Med Income,Low Burden,157
13121005200,2015,Med Income,Med Burden,67
13121005200,2016,High Income,High Burden,0
13121005200,2016,High Income,Low Burden,471
13121005200,2016,High Income,Med Burden,0
13121005200,2016,Low Income,High Burden,127
13121005200,2016,Low Income,Low Burden,19
13121005200,2016,Low Income,Med Burden,21
13121005200,2016,Med Income,High Burden,0
13121005200,2016,Med Income,Low Burden,169
13121005200,2016,Med Income,Med Burden,128
13121005200,2017,High Income,High Burden,0
13121005200,2017,High Income,Low Burden,370
13121005200,2017,High Income,Med Burden,0
13121005200,2017,Low Income,High Burden,78
13121005200,2017,Low Income,Low Burden,0
13121005200,2017,Low Income,Med Burden,17
13121005200,2017,Med Income,High Burden,54
13121005200,2017,Med Income,Low Burden,120
13121005200,2017,Med Income,Med Burden,141
13121005300,2014,High Income,High Burden,0
13121005300,2014,High Income,Low Burden,253
13121005300,2014,High Income,Med Burden,0
13121005300,2014,Low Income,High Burden,66
13121005300,2014,Low Income,Low Burden,0
13121005300,2014,Low Income,Med Burden,27
13121005300,2014,Med Income,High Burden,0
13121005300,2014,Med Income,Low Burden,82
13121005300,2014,Med Income,Med Burden,34
13121005300,2015,High Income,High Burden,0
13121005300,2015,High Income,Low Burden,252
13121005300,2015,High Income,Med Burden,0
13121005300,2015,Low Income,High Burden,48
13121005300,2015,Low Income,Low Burden,0
13121005300,2015,Low Income,Med Burden,34
13121005300,2015,Med Income,High Burden,0
13121005300,2015,Med Income,Low Burden,99
13121005300,2015,Med Income,Med Burden,28
13121005300,2016,High Income,High Burden,0
13121005300,2016,High Income,Low Burden,158
13121005300,2016,High Income,Med Burden,0
13121005300,2016,Low Income,High Burden,63
13121005300,2016,Low Income,Low Burden,0
13121005300,2016,Low Income,Med Burden,38
13121005300,2016,Med Income,High Burden,0
13121005300,2016,Med Income,Low Burden,120
13121005300,2016,Med Income,Med Burden,25
13121005300,2017,High Income,High Burden,0
13121005300,2017,High Income,Low Burden,147
13121005300,2017,High Income,Med Burden,0
13121005300,2017,Low Income,High Burden,54
13121005300,2017,Low Income,Low Burden,0
13121005300,2017,Low Income,Med Burden,47
13121005300,2017,Med Income,High Burden,0
13121005300,2017,Med Income,Low Burden,135
13121005300,2017,Med Income,Med Burden,38
13121005501,2014,High Income,High Burden,0
13121005501,2014,High Income,Low Burden,11
13121005501,2014,High Income,Med Burden,0
13121005501,2014,Low Income,High Burden,286
13121005501,2014,Low Income,Low Burden,30
13121005501,2014,Low Income,Med Burden,125
13121005501,2014,Med Income,High Burden,0
13121005501,2014,Med Income,Low Burden,118
13121005501,2014,Med Income,Med Burden,26
13121005501,2015,High Income,High Burden,0
13121005501,2015,High Income,Low Burden,18
13121005501,2015,High Income,Med Burden,0
13121005501,2015,Low Income,High Burden,300
13121005501,2015,Low Income,Low Burden,10
13121005501,2015,Low Income,Med Burden,108
13121005501,2015,Med Income,High Burden,0
13121005501,2015,Med Income,Low Burden,112
13121005501,2015,Med Income,Med Burden,28
13121005501,2016,High Income,High Burden,0
13121005501,2016,High Income,Low Burden,7
13121005501,2016,High Income,Med Burden,0
13121005501,2016,Low Income,High Burden,244
13121005501,2016,Low Income,Low Burden,47
13121005501,2016,Low Income,Med Burden,46
13121005501,2016,Med Income,High Burden,0
13121005501,2016,Med Income,Low Burden,104
13121005501,2016,Med Income,Med Burden,46
13121005501,2017,High Income,High Burden,0
13121005501,2017,High Income,Low Burden,17
13121005501,2017,High Income,Med Burden,0
13121005501,2017,Low Income,High Burden,216
13121005501,2017,Low Income,Low Burden,63
13121005501,2017,Low Income,Med Burden,54
13121005501,2017,Med Income,High Burden,0
13121005501,2017,Med Income,Low Burden,116
13121005501,2017,Med Income,Med Burden,51
13121005502,2014,High Income,High Burden,0
13121005502,2014,High Income,Low Burden,12
13121005502,2014,High Income,Med Burden,0
13121005502,2014,Low Income,High Burden,271
13121005502,2014,Low Income,Low Burden,209
13121005502,2014,Low Income,Med Burden,288
13121005502,2014,Med Income,High Burden,0
13121005502,2014,Med Income,Low Burden,181
13121005502,2014,Med Income,Med Burden,11
13121005502,2015,High Income,High Burden,0
13121005502,2015,High Income,Low Burden,0
13121005502,2015,High Income,Med Burden,0
13121005502,2015,Low Income,High Burden,344
13121005502,2015,Low Income,Low Burden,156
13121005502,2015,Low Income,Med Burden,240
13121005502,2015,Med Income,High Burden,0
13121005502,2015,Med Income,Low Burden,150
13121005502,2015,Med Income,Med Burden,10
13121005502,2016,High Income,High Burden,0
13121005502,2016,High Income,Low Burden,0
13121005502,2016,High Income,Med Burden,0
13121005502,2016,Low Income,High Burden,278
13121005502,2016,Low Income,Low Burden,147
13121005502,2016,Low Income,Med Burden,195
13121005502,2016,Med Income,High Burden,0
13121005502,2016,Med Income,Low Burden,147
13121005502,2016,Med Income,Med Burden,9
13121005502,2017,High Income,High Burden,0
13121005502,2017,High Income,Low Burden,40
13121005502,2017,High Income,Med Burden,0
13121005502,2017,Low Income,High Burden,256
13121005502,2017,Low Income,Low Burden,163
13121005502,2017,Low Income,Med Burden,190
13121005502,2017,Med Income,High Burden,0
13121005502,2017,Med Income,Low Burden,168
13121005502,2017,Med Income,Med Burden,10
13121005700,2014,High Income,High Burden,0
13121005700,2014,High Income,Low Burden,40
13121005700,2014,High Income,Med Burden,0
13121005700,2014,Low Income,High Burden,113
13121005700,2014,Low Income,Low Burden,118
13121005700,2014,Low Income,Med Burden,165
13121005700,2014,Med Income,High Burden,0
13121005700,2014,Med Income,Low Burden,69
13121005700,2014,Med Income,Med Burden,18
13121005700,2015,High Income,High Burden,0
13121005700,2015,High Income,Low Burden,42
13121005700,2015,High Income,Med Burden,0
13121005700,2015,Low Income,High Burden,119
13121005700,2015,Low Income,Low Burden,102
13121005700,2015,Low Income,Med Burden,177
13121005700,2015,Med Income,High Burden,0
13121005700,2015,Med Income,Low Burden,60
13121005700,2015,Med Income,Med Burden,22
13121005700,2016,High Income,High Burden,0
13121005700,2016,High Income,Low Burden,37
13121005700,2016,High Income,Med Burden,0
13121005700,2016,Low Income,High Burden,115
13121005700,2016,Low Income,Low Burden,118
13121005700,2016,Low Income,Med Burden,170
13121005700,2016,Med Income,High Burden,12
13121005700,2016,Med Income,Low Burden,91
13121005700,2016,Med Income,Med Burden,18
13121005700,2017,High Income,High Burden,0
13121005700,2017,High Income,Low Burden,29
13121005700,2017,High Income,Med Burden,0
13121005700,2017,Low Income,High Burden,148
13121005700,2017,Low Income,Low Burden,135
13121005700,2017,Low Income,Med Burden,115
13121005700,2017,Med Income,High Burden,10
13121005700,2017,Med Income,Low Burden,91
13121005700,2017,Med Income,Med Burden,31
13121005800,2014,High Income,High Burden,4
13121005800,2014,High Income,Low Burden,34
13121005800,2014,High Income,Med Burden,0
13121005800,2014,Low Income,High Burden,221
13121005800,2014,Low Income,Low Burden,16
13121005800,2014,Low Income,Med Burden,33
13121005800,2014,Med Income,High Burden,0
13121005800,2014,Med Income,Low Burden,19
13121005800,2014,Med Income,Med Burden,16
13121005800,2015,High Income,High Burden,3
13121005800,2015,High Income,Low Burden,59
13121005800,2015,High Income,Med Burden,0
13121005800,2015,Low Income,High Burden,166
13121005800,2015,Low Income,Low Burden,20
13121005800,2015,Low Income,Med Burden,52
13121005800,2015,Med Income,High Burden,0
13121005800,2015,Med Income,Low Burden,33
13121005800,2015,Med Income,Med Burden,15
13121005800,2016,High Income,High Burden,1
13121005800,2016,High Income,Low Burden,65
13121005800,2016,High Income,Med Burden,0
13121005800,2016,Low Income,High Burden,112
13121005800,2016,Low Income,Low Burden,25
13121005800,2016,Low Income,Med Burden,81
13121005800,2016,Med Income,High Burden,0
13121005800,2016,Med Income,Low Burden,34
13121005800,2016,Med Income,Med Burden,32
13121005800,2017,High Income,High Burden,2
13121005800,2017,High Income,Low Burden,61
13121005800,2017,High Income,Med Burden,0
13121005800,2017,Low Income,High Burden,98
13121005800,2017,Low Income,Low Burden,21
13121005800,2017,Low Income,Med Burden,58
13121005800,2017,Med Income,High Burden,0
13121005800,2017,Med Income,Low Burden,40
13121005800,2017,Med Income,Med Burden,48
13121006000,2014,High Income,High Burden,0
13121006000,2014,High Income,Low Burden,32
13121006000,2014,High Income,Med Burden,0
13121006000,2014,Low Income,High Burden,293
13121006000,2014,Low Income,Low Burden,18
13121006000,2014,Low Income,Med Burden,131
13121006000,2014,Med Income,High Burden,15
13121006000,2014,Med Income,Low Burden,138
13121006000,2014,Med Income,Med Burden,40
13121006000,2015,High Income,High Burden,0
13121006000,2015,High Income,Low Burden,18
13121006000,2015,High Income,Med Burden,0
13121006000,2015,Low Income,High Burden,290
13121006000,2015,Low Income,Low Burden,71
13121006000,2015,Low Income,Med Burden,115
13121006000,2015,Med Income,High Burden,22
13121006000,2015,Med Income,Low Burden,138
13121006000,2015,Med Income,Med Burden,53
13121006000,2016,High Income,High Burden,0
13121006000,2016,High Income,Low Burden,42
13121006000,2016,High Income,Med Burden,0
13121006000,2016,Low Income,High Burden,218
13121006000,2016,Low Income,Low Burden,93
13121006000,2016,Low Income,Med Burden,146
13121006000,2016,Med Income,High Burden,16
13121006000,2016,Med Income,Low Burden,249
13121006000,2016,Med Income,Med Burden,29
13121006000,2017,High Income,High Burden,0
13121006000,2017,High Income,Low Burden,67
13121006000,2017,High Income,Med Burden,0
13121006000,2017,Low Income,High Burden,231
13121006000,2017,Low Income,Low Burden,68
13121006000,2017,Low Income,Med Burden,131
13121006000,2017,Med Income,High Burden,23
13121006000,2017,Med Income,Low Burden,219
13121006000,2017,Med Income,Med Burden,61
13121006100,2014,High Income,High Burden,0
13121006100,2014,High Income,Low Burden,43
13121006100,2014,High Income,Med Burden,0
13121006100,2014,Low Income,High Burden,279
13121006100,2014,Low Income,Low Burden,15
13121006100,2014,Low Income,Med Burden,68
13121006100,2014,Med Income,High Burden,0
13121006100,2014,Med Income,Low Burden,58
13121006100,2014,Med Income,Med Burden,72
13121006100,2015,High Income,High Burden,0
13121006100,2015,High Income,Low Burden,47
13121006100,2015,High Income,Med Burden,0
13121006100,2015,Low Income,High Burden,249
13121006100,2015,Low Income,Low Burden,15
13121006100,2015,Low Income,Med Burden,30
13121006100,2015,Med Income,High Burden,16
13121006100,2015,Med Income,Low Burden,63
13121006100,2015,Med Income,Med Burden,90
13121006100,2016,High Income,High Burden,0
13121006100,2016,High Income,Low Burden,57
13121006100,2016,High Income,Med Burden,0
13121006100,2016,Low Income,High Burden,306
13121006100,2016,Low Income,Low Burden,29
13121006100,2016,Low Income,Med Burden,32
13121006100,2016,Med Income,High Burden,14
13121006100,2016,Med Income,Low Burden,100
13121006100,2016,Med Income,Med Burden,79
13121006100,2017,High Income,High Burden,0
13121006100,2017,High Income,Low Burden,54
13121006100,2017,High Income,Med Burden,0
13121006100,2017,Low Income,High Burden,276
13121006100,2017,Low Income,Low Burden,31
13121006100,2017,Low Income,Med Burden,42
13121006100,2017,Med Income,High Burden,12
13121006100,2017,Med Income,Low Burden,104
13121006100,2017,Med Income,Med Burden,80
13121006200,2014,High Income,High Burden,0
13121006200,2014,High Income,Low Burden,13
13121006200,2014,High Income,Med Burden,0
13121006200,2014,Low Income,High Burden,139
13121006200,2014,Low Income,Low Burden,0
13121006200,2014,Low Income,Med Burden,82
13121006200,2014,Med Income,High Burden,0
13121006200,2014,Med Income,Low Burden,20
13121006200,2014,Med Income,Med Burden,11
13121006200,2015,High Income,High Burden,0
13121006200,2015,High Income,Low Burden,19
13121006200,2015,High Income,Med Burden,0
13121006200,2015,Low Income,High Burden,135
13121006200,2015,Low Income,Low Burden,0
13121006200,2015,Low Income,Med Burden,80
13121006200,2015,Med Income,High Burden,0
13121006200,2015,Med Income,Low Burden,23
13121006200,2015,Med Income,Med Burden,14
13121006200,2016,High Income,High Burden,0
13121006200,2016,High Income,Low Burden,13
13121006200,2016,High Income,Med Burden,0
13121006200,2016,Low Income,High Burden,126
13121006200,2016,Low Income,Low Burden,0
13121006200,2016,Low Income,Med Burden,83
13121006200,2016,Med Income,High Burden,0
13121006200,2016,Med Income,Low Burden,36
13121006200,2016,Med Income,Med Burden,0
13121006200,2017,High Income,High Burden,0
13121006200,2017,High Income,Low Burden,15
13121006200,2017,High Income,Med Burden,0
13121006200,2017,Low Income,High Burden,125
13121006200,2017,Low Income,Low Burden,16
13121006200,2017,Low Income,Med Burden,73
13121006200,2017,Med Income,High Burden,0
13121006200,2017,Med Income,Low Burden,39
13121006200,2017,Med Income,Med Burden,5
13121006300,2014,High Income,High Burden,0
13121006300,2014,High Income,Low Burden,15
13121006300,2014,High Income,Med Burden,0
13121006300,2014,Low Income,High Burden,188
13121006300,2014,Low Income,Low Burden,21
13121006300,2014,Low Income,Med Burden,44
13121006300,2014,Med Income,High Burden,0
